data.time,data.fav_count,data.id,data.lang,data.possibly_sensitive,data.source,data.text,user.id,user.name,user.handle,user.location
Wed Nov 30 02:47:03 +0000 2022,0,1.59778E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jmitchell42 Bro, glad you're okay!! Crazy.",1.09071E+18,tvliQuid 🚀🫡,tvliQuidGG,"Ottawa, Ontario"
Wed Nov 30 02:47:03 +0000 2022,0,1.59778E+18,fr,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","⚠️N'oubliez pas la date de clôture des inscriptions, le vendredi 2 décembre prochain à https://t.co/3xQ7MMtglS 
🚨Ra… https://t.co/Vyr468ySW6",1.04204E+18,Courses ENGNE Races,CourseENGNERace,"Gatineau, Québec"
Wed Nov 30 02:46:59 +0000 2022,0,1.59778E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@coffee_anytime My Mom and Dad and brother.
I miss them terribly😓",8.99357E+17,Cat McDonald,CatMcDonald5,Ottawa canada
Wed Nov 30 02:46:57 +0000 2022,1,1.59778E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@spittinchiclets Yes but also stupid that the Pens players just stood there,1.03173E+18,Jason 🏒🇨🇦,AllEliteJarry,"Ottawa, Ontario"
Wed Nov 30 02:46:55 +0000 2022,0,1.59778E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@miztwocents13 @CTVToronto I’m literally joking hahaha,1.52941E+18,Suelana,amar1987_,"Ottawa, Ontario"
Wed Nov 30 02:46:52 +0000 2022,2,1.59778E+18,und,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/IZ9jo0q8dD,420146641,sigopig 🇨🇦🇺🇦,sigopig,"Ottawa, Canada"
Wed Nov 30 02:46:51 +0000 2022,20,1.59778E+18,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@spittinchiclets Too many men as well https://t.co/byK0jtFkOf,2983248185,Skyler Walker,walkerflyers,"Ottawa, Ontario"
Wed Nov 30 02:46:50 +0000 2022,0,1.59778E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@YellsAtCars @StephenPunwasi @TheEconomist And a lot of homes are heated by burning wood, the fine particulates in wood smoke are nasty.",7.29844E+17,Andrew Henry @AndrewHenry@mstdn.ca 🇺🇦 🇵🇰,AwsHenry,"Chelsea, QC"
Wed Nov 30 02:46:48 +0000 2022,0,1.59778E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JustinTrudeau @ChiefRoseAnne @AFN_Updates @PattyHajdu @MarcMillerVM Hey little buddy, heard you were supporting th… https://t.co/gsmcTZuUiQ",278701509,Derek,dgRawks,"Ottawa, Ontario"
Wed Nov 30 02:46:45 +0000 2022,0,1.59778E+18,und,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@RealAndyLeeShow WTH😱,1.53781E+18,Paulo Viveiros 🇵🇹🇨🇦,PauloViveiros71,"Gatineau, Québec"
Wed Nov 30 02:46:42 +0000 2022,1,1.59778E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kiltedfiend @LBSamuelsson @greatoutdoors70 Ah yes a cup of caffeine light with no additives,1.19321E+18,🏳️‍⚧️@Dndnerd4@dice.camp🇺🇦🏳️‍🌈,Dndnerd4,"Ottawa, Ontario"
Wed Nov 30 02:46:39 +0000 2022,1,1.59778E+18,es,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",El miedo a que te vuelvan a romper el corazón nunca se va.,9.40735E+17,Señorita insomnio,Srta_insomnio,"Ottawa, Ontario"
Wed Nov 30 02:46:34 +0000 2022,0,1.59778E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@DonBraid @DonBraid-It would be easier for the fed govt to ask to SCC for a reference decision on the constitutiona… https://t.co/mqaD20Vi3m,467957727,Chris Durrant,ChrisDurrant1,"Ottawa, Ontario"
Wed Nov 30 03:15:52 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@GlenGrambo Oh my. -30 !!  This appears so early. And winter has not started officially.  Hope you stay wArm.,525217471,Marc Lachance,MarcotheLuck,"Ottawa, Ontario"
Wed Nov 30 03:15:51 +0000 2022,0,1.59779E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@kaylablanchett3 Me too!! Except mine wasn't caused from being pregananant :D,1.17038E+18,FireFlea-San 🔞 Digi-Whore,fireflea_san,Ottawa
Wed Nov 30 03:15:49 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Calibremag You and me both.,4070157532,"Simon Vodrey, PhD",SimonVodrey,"Ottawa, Ontario"
Wed Nov 30 03:15:47 +0000 2022,0,1.59779E+18,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A win is a win https://t.co/cBylcgmx3n,1.35278E+18,IN MY PRIME,AN_ENTHUS1AST,"Ottawa, Ontario"
Wed Nov 30 03:15:46 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@SeamusORegan What is wrong with you?,1.35169E+18,Periwinkle,natalie34458849,"Ottawa, Ontario"
Wed Nov 30 03:15:39 +0000 2022,0,1.59779E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","It actually also sounds like one of the tracks from Spice &amp; wolf.

If I had my itunes...

Ugh.
Since the internet i… https://t.co/kbxrwdj0NN",184415723,Mitchell,BytownPhoto,"Ottawa, Canada"
Wed Nov 30 03:15:37 +0000 2022,0,1.59779E+18,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@tedtheodorou Yes👍,493654829,Liz H M ☮️,emhm11,"Ottawa, Ontario"
Wed Nov 30 03:15:34 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@grahamctv I am shocked that this is going on.  I worked in the legal field for 47 years and he full well knows he… https://t.co/N3GEOHA5vP,2255616280,Betsy Shorthouse,betsybeets,Ottawa
Wed Nov 30 03:15:31 +0000 2022,0,1.59779E+18,und,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://t.co/LeNV5p9etJ,1.44323E+18,Deborah Cardiff,MrsCardiff2021,"Ottawa, Ontario"
Wed Nov 30 03:15:23 +0000 2022,0,1.59779E+18,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The existence of this ridiculous government provides American 2A advocates with all the evidence they'll ever need. https://t.co/brGTZpz7tX,338563496,Steph Willems,willems_steph,Ottawa
Wed Nov 30 03:15:20 +0000 2022,0,1.59779E+18,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Really hey? If that’s not definitive I’m not sure what is. @MattBarnaby3636 https://t.co/YFncIzEDUI,453608789,Corey Gregory,corey_gregory,"Ottawa, Ontario"
Wed Nov 30 03:15:17 +0000 2022,0,1.59779E+18,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A close up of some awesome messages created by my students! https://t.co/vwa3d8IInJ,1.44323E+18,Deborah Cardiff,MrsCardiff2021,"Ottawa, Ontario"
Wed Nov 30 03:15:14 +0000 2022,0,1.59779E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@BullRoberts 🤣 My sister will love this (she can't stand spiders).,1716959126,Sheila Singhal,sheilasinghal,"Ottawa, Canada"
Wed Nov 30 03:15:09 +0000 2022,0,1.59779E+18,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@deonandan 😂,493654829,Liz H M ☮️,emhm11,"Ottawa, Ontario"
Wed Nov 30 03:15:03 +0000 2022,0,1.59779E+18,en,false,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@karenraycosta This is an area where dogs can make a big impact! I walk the dog every morning within a few minutes… https://t.co/jeVgUAk4DF,2564269818,Susan Hrach (“rock”),SusanHrach,"Ottawa, Ontario"
Wed Nov 30 03:15:00 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@905Habfan He's a character bro😂,1.18016E+18,Habs Nightly,HabsNightly,"Ottawa, Ontario "
Wed Nov 30 03:14:58 +0000 2022,0,1.59779E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","November 29 is International Day of Solidarity with the Palestinian People. It is time to reduce tensions, end the… https://t.co/SxgAV9nYeN",1569406987,Peter Schmolka,jpas0123,"Ottawa, Ontario, Canada"
Wed Nov 30 03:14:58 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JoyceMaalem @RexChapman Ringo wasn’t much of a “star”, by comparison.",1.38245E+18,ROSS ATKINS CONSCIENCE,RobertW47044430,"Ottawa, Ontario"
Wed Nov 30 03:14:55 +0000 2022,0,1.59779E+18,en,false,"<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>","Tomoki and Sohara arrive at school to find Astraea in with the bunnies eating carrots from a bowl... Reluctantly, T… https://t.co/N1QlZPeaLN",1443049111,Lynn,TheOtakuAuthor,"Ottawa, ON, Canada"
Wed Nov 30 03:14:55 +0000 2022,0,1.59779E+18,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",".@ElizabethMay's message to the Jews, translated:

""If you accuse me of antisemitism I will use the power of my off… https://t.co/7tRnM1Rte7",9.35955E+17,Hansard (Paraphrased),Hansardish,"Ottawa, Ontario"
Wed Nov 30 03:14:47 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@HodgieG @FridayInHalifax Hoping to combine these things with you sometime in the week after Xmas?? 🥹,15410931,Caroline! ✨,xcarex,"Ottawa, Ontario"
Wed Nov 30 03:14:47 +0000 2022,1,1.59779E+18,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""every day she comes out and defends this is a day when everyone looks at Alberta and decides that Winnipeg seems l… https://t.co/R1zhb3DkV6",73776127,Dan Arnold,calgarygrit,Ottawa
Wed Nov 30 03:14:41 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@LateCheekypicky Really? Is this an official Baha'i position? You really prefer that IRI remains because you're not… https://t.co/D3M8PxIo0F,360987359,Mehdi Fallahi,mypersianradio,Ottawa
Wed Nov 30 03:14:39 +0000 2022,0,1.59779E+18,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We co-created an interactive kindness wall! Each sticky represent an affirmation and a reminder of important and ad… https://t.co/2Ic41QwQ7l,1.44323E+18,Deborah Cardiff,MrsCardiff2021,"Ottawa, Ontario"
Wed Nov 30 03:14:32 +0000 2022,0,1.59779E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@MrStache9 He will be a former PM at some point, but wont be replaced by #PEEPEE",1.03824E+18,sasksailortech75,sasksailortech1,"Ottawa, Ontario"
Wed Nov 30 03:14:32 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Ben85552590 @LayahHeilpern No, I’ve demonized you based on the fact you can’t tell the difference between a child… https://t.co/kPntDKVw9G",1.39629E+18,꧁𝓝𝔂𝓸𝓒𝓹𝓽.꧂|𝕸𝖗𝕲𝕸⚡️𝕲𝕹.𝖊𝖙𝖍,NftTier,"Ottawa, Ontario"
Wed Nov 30 03:14:31 +0000 2022,0,1.59779E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@OmarAlghabra E-bikes.

Transit.",1.49015E+18,It's Jamie,SjamieIt,"Ottawa, Ontario"
Wed Nov 30 03:14:31 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Calibremag Exactly. When you have a flat, you know. You don’t need an inaccurate sensor to tell you. 

I hear that… https://t.co/DURJKp973C",4070157532,"Simon Vodrey, PhD",SimonVodrey,"Ottawa, Ontario"
Wed Nov 30 03:14:20 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FreedomFight75 @genesimmons And...followed! Lmfao!,1.48902E+18,🇨🇦FreshAir_K #freedom,Freshair_K,"Ottawa, Ontario"
Wed Nov 30 03:14:17 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Gamingwithjc @DyingDayZServer I think I ran myself over with my car heading north to find the snowman.,540027769,Caitminotaur,CaitMinotaur,"Ottawa, Ontario"
Wed Nov 30 03:14:15 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@moebius_strip I did read the rest of the thread and have no words for all the varieties of denial and malice.,164792835,Natalie Brender,NatalieBrender,Ottawa
Wed Nov 30 03:14:15 +0000 2022,1,1.59779E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DID I GET BIT BY A FUCKING BROWN RECLUSE SPIDER IN A SHITTY EAST HAVEN HOTEL?

Possibly.",68620975,Mike.,RotchyKong,"Ottawa, ON"
Wed Nov 30 03:14:12 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@D3dans That's it, I'm kissing him on the mouth",2550167335,Dezere,DezereDawn,"Ottawa, Ontario"
Wed Nov 30 03:14:12 +0000 2022,0,1.59779E+18,und,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Scribulatora https://t.co/02PPgkHqxy,493654829,Liz H M ☮️,emhm11,"Ottawa, Ontario"
Wed Nov 30 03:14:12 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@OpenandMarried It's become Twitter. My Facebook account has become a meme sharing account for the most part! 😂😂😂,24170858,Dave Smalldon 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇨🇦 (AlienWooshie),davesmalldon,"Ottawa, Canada"
Wed Nov 30 03:14:11 +0000 2022,1,1.59779E+18,eu,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@heisensberg_ Dominik Hasek,1.44536E+18,ÜveBeenSensd,jedwott,"Ottawa, Ontario"
Wed Nov 30 03:14:11 +0000 2022,0,1.59779E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@mchkzn @HughB613 Is that the line in their radio commercial?,236861482,Trevor Battle,trevorbattle,"Ottawa, Ontario, Canada"
Wed Nov 30 03:14:10 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@kalicassidy @grahamctv It doesn't work that way.

No woman should be publicly named in these cases.

If Bowie is i… https://t.co/KCUL1RBbnm",8.0042E+17,🌻Simon Ferocious of the Six Pestles 🇨🇦🇺🇦🌻,joannedinn,"Ottawa, Ontario"
Wed Nov 30 03:14:10 +0000 2022,0,1.59779E+18,en,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@enralis @ciemarincak oooo sparkles,3095856646,Paige Marincak,paigemarincak,"Ottawa, Canada"
Wed Nov 30 03:14:09 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@WordsAnNumbers @Jojo09455073 @JamesDBowie I know that he’s been barred from bars I frequent for harassing women. I… https://t.co/exHiWg8qtD,8.69994E+17,verbluffen 🇨🇦🇺🇦,verbluffen_,"Ottawa, Ontario"
Wed Nov 30 03:14:05 +0000 2022,0,1.59779E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@smurrelnest @JamesDBowie It looks like photos, of the screen. #2phones #IYKYK",47817072,Ish,ishafortin,"Ottawa, Canada"
Wed Nov 30 03:14:04 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@CTVNews Would be nice 😊,35510601,Free Pass,JaneInOttawa,"Gatineau, Quebec"
Wed Nov 30 03:14:03 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@PapiSmurfyFL I’m Being Punished To No End !!,1.58754E+18,BrendaBrenda,B27808856Brenda,"Ottawa, Ontario"
Wed Nov 30 03:14:02 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@JCCFCanada It was more than seven or eight.,1.35169E+18,Periwinkle,natalie34458849,"Ottawa, Ontario"
Wed Nov 30 03:14:00 +0000 2022,0,1.59779E+18,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",See our recent network analysis showing if and how multi-domain symptoms interact with each other in youth at clini… https://t.co/NR7Rh4K3DV,1.10849E+18,Marco Solmi,solmi_marco,"Ottawa, Ontario"
Wed Nov 30 03:13:46 +0000 2022,0,1.59779E+18,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@legibledystopia @ElizabethMay @MonaAbuamara I hope you have this same outrage at all murders of gay people. Becaus… https://t.co/mH91wkedXz,129870013,average rando,hfjohnsen,"Ottawa, Ontario"
Wed Nov 30 03:13:40 +0000 2022,1,1.59779E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MKPodquest @benmekler @finalneal are you using the show twitter account for promotional reasons,240499874,corey price,mrcoreyprice,"Ottawa, ON"
Wed Nov 30 03:13:35 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@PapiSmurfyFL Did You Get My Answer ?,1.58754E+18,BrendaBrenda,B27808856Brenda,"Ottawa, Ontario"
Wed Nov 30 03:13:34 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I need a project to focus on.,30073043,Dani-Elle Dubé,danidmedia,"Ottawa, Ontario"
Wed Nov 30 03:13:28 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@shell895 I never saw Rivera live but I have to tell you, King is also lights out. His injury hurt BY more than many people realize.",1.38245E+18,ROSS ATKINS CONSCIENCE,RobertW47044430,"Ottawa, Ontario"
Wed Nov 30 03:13:26 +0000 2022,1,1.59779E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@theTruman Captain America - Winter Soldier is my favorite Marvel movie. I'd do it.,68620975,Mike.,RotchyKong,"Ottawa, ON"
Wed Nov 30 03:13:25 +0000 2022,0,1.59779E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Anyway.. personal exposition aside..

Business?",184415723,Mitchell,BytownPhoto,"Ottawa, Canada"
Wed Nov 30 03:13:18 +0000 2022,1,1.59779E+18,in,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@CailinasEirinn Unusual?,493654829,Liz H M ☮️,emhm11,"Ottawa, Ontario"
Wed Nov 30 03:13:18 +0000 2022,0,1.59779E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@gnomedic I am so extremely in

got a solid pile of characters to explore and would love to do it with some other super nifty folks",746395562,Richard (They/Them),richfacemcgee,"Ottawa, Ontario"
Wed Nov 30 03:13:18 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@InfamousKCStor1 Hahahahaha The one guy who’s laughing in the background is just killing me. And then the clanking Metal 😂😂😂💀,463450910,Sic Rick,SicRick666,Ottawa
Wed Nov 30 03:13:16 +0000 2022,0,1.59779E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@HeyNurseKat Of course 😂😂,1.48755E+18,Nancy M,NancyMcD8,Ottawa
Wed Nov 30 03:13:13 +0000 2022,0,1.59779E+18,und,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Rogey89 @jordanbpeterson https://t.co/uI9UQK5tJi,272792664,RF 🇺🇦,dipbrat70,"Ottawa, Ontario"
Wed Nov 30 03:13:10 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Ben85552590 @LayahHeilpern No, it’s being normalized and used everywhere. Weirdo.",1.39629E+18,꧁𝓝𝔂𝓸𝓒𝓹𝓽.꧂|𝕸𝖗𝕲𝕸⚡️𝕲𝕹.𝖊𝖙𝖍,NftTier,"Ottawa, Ontario"
Wed Nov 30 03:13:05 +0000 2022,0,1.59779E+18,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Last day of golf in Vegas... played a Jack Nicklaus design Coyote Springs located about 50 miles from the strip. I… https://t.co/R1TY1ma5Du,1092572060,Pistol Pete,peter_pettit,"Ottawa, Ontario"
Wed Nov 30 03:13:02 +0000 2022,0,1.59779E+18,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Yikes. https://t.co/DsKh9CaZ3b,290927910,Grant Dingwall,GrantADDingwall,"Ottawa, ON"
Wed Nov 30 03:13:02 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@shouldhaveaduck So cute,97492476,Jodi Bodkin (She/Her),jodi_bodkin,"Ottawa, Ontario"
Wed Nov 30 03:13:02 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@PapiSmurfyFL I Already Told You…An Unregulated Boost Spiralled Out Of Control !,1.58754E+18,BrendaBrenda,B27808856Brenda,"Ottawa, Ontario"
Wed Nov 30 03:13:01 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@elonmatwinninem thank you man,1.44387E+18,aya,soprettyX0,"Ottawa, Ontario"
Wed Nov 30 03:12:56 +0000 2022,1,1.59779E+18,lt,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@heisensberg_ Vladimir Ruzicka https://t.co/Ex1P58DTbl,219442047,Mike,MjSensGuy,"Ottawa, Canada"
Wed Nov 30 03:12:55 +0000 2022,0,1.59779E+18,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@DreaCros I just googled the Thai cave story. His so called “apology” tweet (still up) is backhanded, and by refere… https://t.co/irPp0KnnEP",9.25031E+17,Mayada,BahubeshiMayada,"Ottawa, Ontario"
Wed Nov 30 03:12:51 +0000 2022,0,1.59779E+18,und,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@justice550 @MeghansMole 🤣👏🏻👏🏻👏🏻,273201959,Jennifer Dunham,Wetaskijen,"Ottawa, Ontario"
Wed Nov 30 03:12:50 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@pickle_juicer @jamesdnfn @E3waitfor2020 Can't play Flight Simulator on Xbox One. Won't be able to play Dead Space either,1074663624,Mathieu Savoie,mathsavoie,"Ottawa, ON "
Wed Nov 30 03:12:50 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@AdilSiddMTL @StuCowan1 Kettlemans owner was born and raised in Montreal so not really,1.54305E+18,Map13syrup,Map13syrup,"Ottawa, Ontario"
Wed Nov 30 03:12:49 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@905Habfan He's been telling the internet for years that he's that jacked because of his life changing diet of eati… https://t.co/mzRwfwhF1R,1.18016E+18,Habs Nightly,HabsNightly,"Ottawa, Ontario "
Wed Nov 30 03:12:48 +0000 2022,0,1.59779E+18,en,true,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>",FUCK YOU REEFLUX #Splatoon3 #NintendoSwitch https://t.co/4IcbhcJYaG,1.25018E+18,Mello's Popsicles 🔞,itsMelloGello,"Ottawa, Ontario"
Wed Nov 30 03:12:46 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Ben85552590 @LayahHeilpern You’re confusing an adult with a CHILD again. Weirdo.,1.39629E+18,꧁𝓝𝔂𝓸𝓒𝓹𝓽.꧂|𝕸𝖗𝕲𝕸⚡️𝕲𝕹.𝖊𝖙𝖍,NftTier,"Ottawa, Ontario"
Wed Nov 30 03:12:45 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mirgray @OttawaCitizen Yes, but still, in my view, a dereliction of duty.",1152425442,Alex Cullen,Alex_S_Cullen,Ottawa ON Canada
Wed Nov 30 03:12:44 +0000 2022,0,1.59779E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@MariaGo3232 Beautiful 🥰,1.44069E+18,Paleway26,paleway26,Ottawa
Wed Nov 30 03:12:40 +0000 2022,0,1.59779E+18,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SNETCampbell will you help me again with a RT that some of your Ottawa followers will support the Ottawa Food Bank… https://t.co/DjraAKYXJ2,1.22291E+18,Ava-OTO,Onlytakesone20,"Ottawa, Ontario"
Wed Nov 30 03:12:39 +0000 2022,0,1.59779E+18,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Authentic Texts messages,still on the phone are fake?

All of them ?  She's some tech wizard and just made fake one… https://t.co/1E0t9ofc4I",1.40608E+18,BFAN77,bfan7777,"Nepean, Ontario"
Wed Nov 30 03:12:39 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@CTVNews Wonder where all the money went 😂,1.58248E+18,Lucifer Mcnite,McnuttLucifer,"Ottawa, Ontario"
Wed Nov 30 03:12:38 +0000 2022,0,1.59779E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@coopSpeak Of course. Now will Ontarians finally pay attention?,493654829,Liz H M ☮️,emhm11,"Ottawa, Ontario"
