_id,data.contributors,data.coordinates,data.created_at,data.entities,data.extended_entities,data.favorite_count,data.favorited,data.geo,data.id,data.id_str,data.in_reply_to_screen_name,data.in_reply_to_status_id,data.in_reply_to_status_id_str,data.in_reply_to_user_id,data.in_reply_to_user_id_str,data.is_quote_status,data.lang,data.metadata,data.place,data.possibly_sensitive,data.quoted_status,data.quoted_status_id,data.quoted_status_id_str,data.retweet_count,data.retweeted,data.source,data.text,data.truncated,data.user.id,data.user.name,data.user.screen_name,data.user.location
638a68ad1b3c2c75e54ebaf0,null,null,Fri Dec 02 21:05:10 +0000 2022,,,0,false,null,1598785368073113603,1598785368073113603,deonandan,1598782505620017179,1598782505620017179,18490726,18490726,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@deonandan Pretty much.,false,169468845,Chuck Short,zulcss,"Ottawa, ON"
638a68ad1b3c2c75e54ebaf1,null,null,Fri Dec 02 21:05:09 +0000 2022,,,0,false,null,1598785365308907520,1598785365308907520,Dean_Winnipeg,1598785154885222401,1598785154885222401,834825983010107392,834825983010107392,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Dean_Winnipeg Cell phone design for dummies,false,1496687929292382215,Areyoujoking,RHforPM,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebaf2,null,null,Fri Dec 02 21:05:09 +0000 2022,,,0,false,null,1598785362700435457,1598785362700435457,null,null,null,null,null,true,und,,null,false,,1598648935286972417,1598648935286972417,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AHHHHHHHHH https://t.co/Fd1uyoa0Mn,false,370865018,Still Busy Baking,stephcarr5,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebaf3,null,null,Fri Dec 02 21:05:04 +0000 2022,,,3,false,null,1598785344899469312,1598785344899469312,null,null,null,null,null,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i did a rly sexy shoot but imma wait to post u know,false,951537231000363009,✯alexis✯,PRlNCESSBRl,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebaf4,null,null,Fri Dec 02 21:05:04 +0000 2022,,,0,false,null,1598785343939137536,1598785343939137536,DrJoanneHunter1,1598714138871463939,1598714138871463939,1483874672949268484,1483874672949268484,false,en,,null,,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@DrJoanneHunter1 @FIFAcom Good goal at least by FIFA standards. Same happened to Canada when they thought they had… https://t.co/daeO3OAj9G,true,2604508134,Richard Raftus,RickRaftus747,Ottawa
638a68ad1b3c2c75e54ebaf5,null,null,Fri Dec 02 21:05:02 +0000 2022,,,0,false,null,1598785334308847617,1598785334308847617,Jojare2,1598496010870947840,1598496010870947840,1262023621209448452,1262023621209448452,false,es,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Jojare2 @VickyDavilaH Me encanta tu comentario,false,1176964672534323201,jaider jose,jaiderj63073936,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebaf6,null,null,Fri Dec 02 21:05:02 +0000 2022,,,0,false,null,1598785334195720218,1598785334195720218,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""https://easyemerge.com"" rel=""nofollow"">eMerge Social</a>",If we are lucky enough to have a fireplace in our hom...https://t.co/ovD5XuCjVe https://t.co/DACAWiP4TC,false,90309681,Ray Smiley 🇨🇦,Remaxraysmiley,"Ottawa, Ontario, Canada"
638a68ad1b3c2c75e54ebaf7,null,null,Fri Dec 02 21:05:00 +0000 2022,,,0,false,null,1598785325618208768,1598785325618208768,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Holiday Magic continues at the Ottawa Christmas Market (Lansdowne)!
 
MOVE 100 is on-site today from 4-6PM with Ang… https://t.co/OMzq0TMA8n",true,49643962,Ottawa’s MOVE 100,Move100Ottawa,Ottawa
638a68ad1b3c2c75e54ebaf8,null,null,Fri Dec 02 21:05:00 +0000 2022,,,0,false,null,1598785325484150808,1598785325484150808,null,null,null,null,null,false,fr,,null,false,,,,0,false,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Nous tenons à remercier très chaleureusement nos partenaires d’Équipe Canada WorldSkills 2022 d’avoir rendu cette e… https://t.co/qy2kNGxyCe,true,40322542,Skills Canada,Skills_Canada,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebaf9,null,null,Fri Dec 02 21:05:00 +0000 2022,,,0,false,null,1598785325123350528,1598785325123350528,null,null,null,null,null,false,fr,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","J’attendais ce jour depuis le 29 mars, enfin ce poids en moins sur les épaules je vais pouvoir reprendre une vie normale",false,1469814227124768772,yiaa ☝🏼,yiaaibnmlk,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebafa,null,null,Fri Dec 02 21:04:58 +0000 2022,,,1,false,null,1598785316780970013,1598785316780970013,null,null,null,null,null,false,en,,null,,,,,0,false,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",$TSLA wants 263 by Years end.,false,214652121,Sean Khatibi,Sean_khatibi,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebafb,null,null,Fri Dec 02 21:04:51 +0000 2022,,,0,false,null,1598785287114657803,1598785287114657803,yennchewii,1598783655605899285,1598783655605899285,1482516243361976326,1482516243361976326,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@yennchewii i’ll b back soon 😤 n i will be so annoying w my posts !!,false,951537231000363009,✯alexis✯,PRlNCESSBRl,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebafc,null,null,Fri Dec 02 21:04:51 +0000 2022,,,0,false,null,1598785287072714760,1598785287072714760,TrueEager,1598780168922750976,1598780168922750976,1383989021588672520,1383989021588672520,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@TrueEager Ok, jaded from West Coast years. Pollsters missed big just about every 2nd election and were really way off.",false,1487826834553196549,Ottawa centric,CentricOttawa,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebafd,null,null,Fri Dec 02 21:04:49 +0000 2022,,,0,false,null,1598785280735121410,1598785280735121410,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Witness the power of a precious gift

Join Canada's stem cell registry today: https://t.co/r6Ka0ylPkw

#BeAHero

Mo… https://t.co/IaLY06LepM",true,2546823336,HC Helping Communities/SC Soutient les communautés,HC2_SC2,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebafe,null,null,Fri Dec 02 21:04:48 +0000 2022,,,0,false,null,1598785274338680832,1598785274338680832,Neduk001,1598740232509296650,1598740232509296650,1488211983958749189,1488211983958749189,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Neduk001 @1Raemonnd @carterefe__ @arrdeyforyou Sabinus dey learn work I swear 😂😂😂😂,false,1291230349142499335,K-12,Asuaiprecious1,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebaff,null,null,Fri Dec 02 21:04:46 +0000 2022,,,0,false,null,1598785267774914560,1598785267774914560,Merosz_,1598729545741262849,1598729545741262849,233665619,233665619,false,en,,null,,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Merosz_ @Angelus_morteru @FIFAcom Good goal at least by FIFA standards. Same happened to Canada when they thought… https://t.co/ow1wep3fsC,true,2604508134,Richard Raftus,RickRaftus747,Ottawa
638a68ad1b3c2c75e54ebb00,null,null,Fri Dec 02 21:04:46 +0000 2022,,,0,false,null,1598785266663059457,1598785266663059457,mhdksafa,1598538237886271489,1598538237886271489,834078524277456897,834078524277456897,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mhdksafa Thank you Mohamad I wish you a great life to :-),false,39041631,Eleanor Bell,EleanorBell,"Ottawa, Ontario, Canada"
638a68ad1b3c2c75e54ebb01,null,null,Fri Dec 02 21:04:44 +0000 2022,,,0,false,null,1598785260506222592,1598785260506222592,KariLake,1598676603164205057,1598676603164205057,1082197856,1082197856,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@KariLake Exactly,false,1581977076986511368,🇨🇦IAN🇨🇦,IANSBACK3,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb02,null,null,Fri Dec 02 21:04:43 +0000 2022,,,0,false,null,1598785256634531841,1598785256634531841,spectacularjman,1598780878443974662,1598780878443974662,909038691158577153,909038691158577153,false,en,,null,,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@spectacularjman @BenJGrimm64 Wha?!?! Nice!,false,252657644,Lord Thoth,Thothy11,Ottawa
638a68ad1b3c2c75e54ebb03,null,null,Fri Dec 02 21:04:43 +0000 2022,,,0,false,null,1598785255800180736,1598785255800180736,WSeriesRacing,1598288324195766272,1598288324195766272,941282204495372288,941282204495372288,false,in,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@WSeriesRacing @JujuNoda_Racing @Hankook_Sport Juju Noda 💪🏽💪🏽🤍❤️🤍,false,1047993764692856832,Jasper Li,jaspah_li,"Ottawa, Ontario, Canada"
638a68ad1b3c2c75e54ebb04,null,null,Fri Dec 02 21:04:38 +0000 2022,,,0,false,null,1598785233096445952,1598785233096445952,liberal_party,1598466191227494400,1598466191227494400,16397147,16397147,false,en,,null,,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@liberal_party @SousaCharles @JustinTrudeau Nah.  Vote @DonovanEckstrom instead!,false,1121623072815992833,Blake Hamilton,BlakeHamiltonCA,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb05,null,null,Fri Dec 02 21:04:37 +0000 2022,,,0,false,null,1598785231049609216,1598785231049609216,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This year Canada saw an early start of the #influenza season. ⁦@CMA_Docs⁩ librarians have compiled guidelines, arti… https://t.co/XPxdqHDSOg",true,596117727,Renee Marshall,reneedmarshall,"Ottawa, ON"
638a68ad1b3c2c75e54ebb06,null,null,Fri Dec 02 21:04:36 +0000 2022,,,0,false,null,1598785227706335232,1598785227706335232,locdeducator,1598471925524987904,1598471925524987904,1302067292243664898,1302067292243664898,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@locdeducator don’t blame him for quitting. No one should accept disrespect and abuse in the workplace. I’m embarra… https://t.co/stivAkWbEk,true,1488607922305257478,Amy Nakajima,SocialObGyne,"Ottawa, Ontario, Canada"
638a68ad1b3c2c75e54ebb07,null,null,Fri Dec 02 21:04:36 +0000 2022,,,0,false,null,1598785224707608609,1598785224707608609,null,null,null,null,null,false,en,,null,,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Christian Pulisic has been cleared to play for the US vs. the Netherlands in the #WorldCup round of 16.,false,2996418679,Dynes Sports,dynessports,"Ottawa, ON, Canada"
638a68ad1b3c2c75e54ebb08,null,null,Fri Dec 02 21:04:34 +0000 2022,,,0,false,null,1598785215995912192,1598785215995912192,sofiacalello,1598783441335566336,1598783441335566336,1277811518839676928,1277811518839676928,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@sofiacalello im just locked out rnnn but its still there! i just can’t sign in :’(,false,951537231000363009,✯alexis✯,PRlNCESSBRl,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb09,null,null,Fri Dec 02 21:04:32 +0000 2022,,,0,false,null,1598785209616457731,1598785209616457731,iambeckyd,null,null,4184051953,4184051953,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@iambeckyd you're the only thing showing up on my timeline right now and I am not upset",false,124399944,Michelle 💙,Stellar90,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb0a,null,null,Fri Dec 02 21:04:29 +0000 2022,,,0,false,null,1598785195913740290,1598785195913740290,null,null,null,null,null,true,fr,,null,false,,1598784930124861458,1598784930124861458,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",La Can que tu regardes en ce moment non ?? 🤣🤣🤣 Pouaaaah 😹 https://t.co/jcUvS58YSO,false,1084171322,𝐿𝑒 𝑏𝑜𝑛ℎ𝑒𝑢𝑟 𝑒𝑠𝑡 𝑢𝑛𝑒 𝑓𝑒𝑚𝑚𝑒 🖤🥀,Erinemegane,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb0b,null,null,Fri Dec 02 21:04:26 +0000 2022,,,0,false,null,1598785185180360704,1598785185180360704,MCHEESELAND86,1598739428389928960,1598739428389928960,1553891532952031237,1553891532952031237,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MCHEESELAND86 @mspratt @smwgilbert OC transpo employees get free transit. You should have a peek at their parking… https://t.co/g2wlTqqVWY,true,618631580,Red Fraise,RedFraise1,Ottawa
638a68ad1b3c2c75e54ebb0c,null,null,Fri Dec 02 21:04:22 +0000 2022,,,0,false,null,1598785166482497536,1598785166482497536,AbarcaManix,1598758766920445953,1598758766920445953,1560751445435068417,1560751445435068417,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@AbarcaManix @miusmotive @hausofabba @PopCrave As if 99,9% of ariolators aren't twinks 😩💀💅",false,1467388215606665216,lucky blue fan acc,luckyblueys,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb0d,null,null,Fri Dec 02 21:04:20 +0000 2022,,,0,false,null,1598785158345330700,1598785158345330700,adamjohnsonNYC,1598777764814938112,1598777764814938112,756331316,756331316,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@adamjohnsonNYC @swordsjew And I see Biden and Harris calling out anti semitism but this sick leave business is sur… https://t.co/WxMHahJH6s,true,309398514,S. Jain,midshine,Ottawa
638a68ad1b3c2c75e54ebb0e,null,null,Fri Dec 02 21:04:16 +0000 2022,,,0,false,null,1598785141563920421,1598785141563920421,SuzieQSolutions,1598762166257352705,1598762166257352705,173719225,173719225,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SuzieQSolutions @Ellie6811 @forevaeva79 Ha haha ha... ok. Whatever you believe. You must he from Albertastan.,false,1496687929292382215,Areyoujoking,RHforPM,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb0f,null,null,Fri Dec 02 21:04:15 +0000 2022,,,0,false,null,1598785137109569548,1598785137109569548,CraigBaird,1598779311573827584,1598779311573827584,85598254,85598254,false,en,,null,false,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@CraigBaird I can add to that, if you want. Will be glad to send you a copy if you don't have one already. https://t.co/UWnLbN8sHh",false,15951150,Jeffrey Street,streetwriter,"Ottawa, ON, Canada"
638a68ad1b3c2c75e54ebb10,null,null,Fri Dec 02 21:04:14 +0000 2022,,,0,false,null,1598785133112279040,1598785133112279040,ChanLPfa,1598446387490091008,1598446387490091008,1270405263045124096,1270405263045124096,false,en,,null,false,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ChanLPfa A distant third. Meh. https://t.co/ezeQtfDBTK,false,207664048,mhbvickers@mas.to - Michael H Vickers,mhbvickers,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb11,null,null,Fri Dec 02 21:04:13 +0000 2022,,,0,false,null,1598785130184978432,1598785130184978432,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Today I added to my $PADI by buying some more $ENB. Trying to balance my portfolio a bit. #BabySteps https://t.co/ncua6Lq15c,false,320533048,J C - VA,JamesTheVA,Ottawa
638a68ad1b3c2c75e54ebb12,null,null,Fri Dec 02 21:04:08 +0000 2022,,,4,false,null,1598785108986761216,1598785108986761216,null,null,null,null,null,true,en,,null,false,,1598784162437029888,1598784162437029888,1,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",What u see here  is what you get . https://t.co/a0CH8aAxys,false,1296953230732283905,SweetD,Habsgirl46,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb13,null,null,Fri Dec 02 21:04:05 +0000 2022,,,0,false,null,1598785095506092032,1598785095506092032,WilsonLo24,1598743316308398095,1598743316308398095,978266273791594498,978266273791594498,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@WilsonLo24 @CFRAOttawa @a_pinsent Oh - fair enough. But the legal terms were explicitly designed to share liabilit… https://t.co/f6oQo5oZ4Y,true,17332579,Shawn_Anderson,Shawn_Anderson,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb14,null,null,Fri Dec 02 21:04:05 +0000 2022,,,8,false,null,1598785095241846784,1598785095241846784,FollowGainPlug,1598785067467345950,1598785067467345950,1315326891155480578,1315326891155480578,false,und,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@FollowGainPlug @Jodykeeling771,false,1537030455454846977,Jody Keeling,Jodykeeling771,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb15,null,null,Fri Dec 02 21:04:05 +0000 2022,,,0,false,null,1598785095141191680,1598785095141191680,larissabona,1598784808867352578,1598784808867352578,56171932,56171932,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@larissabona Same here,false,1339288882962108418,"Menzefo Dahlia 🇨🇲🇨🇦/ QRC, AfrRoyFam ⭐⭐⭐⭐⭐🥉",DahliaZef,"Gatineau, Quebec, Canada"
638a68ad1b3c2c75e54ebb16,null,null,Fri Dec 02 21:04:04 +0000 2022,,,0,false,null,1598785092624666626,1598785092624666626,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""http://www.netdriven.com"" rel=""nofollow"">Net Driven</a>",Great service is important to you and your satisfaction is important to us! Let us know how we’re doing with a revi… https://t.co/MA5lB2EVXV,true,223875154,Frisby Tire,frisbytire,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb17,null,null,Fri Dec 02 21:04:02 +0000 2022,,,0,false,null,1598785083510558747,1598785083510558747,alexposadzki,1598774736946806785,1598774736946806785,16745544,16745544,false,en,,null,,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@alexposadzki @joshokane @cadenceweapon @HarrisonMooney @beatonna @emmafromtoronto @karenklcheung @elamin88 Well te… https://t.co/bs8KwVdste,true,279693468,Ted Woodhead (he/him),tedwoodhead,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb18,null,null,Fri Dec 02 21:04:01 +0000 2022,,,0,false,null,1598785078909612032,1598785078909612032,anonscontent,1598784934822481931,1598784934822481931,4917456893,4917456893,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@anonscontent Reporting for duty,false,1369709714368561152,aaronrferguson.eth (he/him) 🇺🇦 | Слава Україні!,aaronrferguson,"Ottawa, ON Canada"
638a68ad1b3c2c75e54ebb19,null,null,Fri Dec 02 21:03:58 +0000 2022,,,0,false,null,1598785067756752924,1598785067756752924,Dantani,1598714324700233728,1598714324700233728,21673641,21673641,false,en,,null,,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Dantani @FIFAcom Good goal at least by FIFA standards. Same happened to Canada when they thought they had tied up… https://t.co/RGYj3UrEAu,true,2604508134,Richard Raftus,RickRaftus747,Ottawa
638a68ad1b3c2c75e54ebb1a,null,null,Fri Dec 02 21:03:58 +0000 2022,,,0,false,null,1598785065315553283,1598785065315553283,ElonMusgraves,1598783836623470592,1598783836623470592,266163439,266163439,false,en,,null,,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@ElonMusgraves I completely agree that that is the effect but we will have plenty of time to yell about that fact in 2025 and 2026,false,872124787,Evan Scrimshaw,EScrimshaw,Ottawa
638a68ad1b3c2c75e54ebb1b,null,null,Fri Dec 02 21:03:55 +0000 2022,,,0,false,null,1598785055043817487,1598785055043817487,null,null,null,null,null,false,und,,null,false,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",😐 https://t.co/kjLyqk9KmY,false,962427301,bray 🐀,xbytheknifex,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb1c,null,null,Fri Dec 02 21:03:54 +0000 2022,,,1,false,null,1598785050241339405,1598785050241339405,JenMsft,1598784415802347520,1598784415802347520,3309105596,3309105596,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JenMsft Hit Caps lock! Maybe it will act like a double negative!  :P

Jk",false,2387206454,Type-ZERO,typezero303,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb1d,null,null,Fri Dec 02 21:03:50 +0000 2022,,,0,false,null,1598785033250213911,1598785033250213911,DiantePapy,1598783495878238209,1598783495878238209,936462122388779009,936462122388779009,false,fr,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DiantePapy Weah si la Suisse avait mis un autre but on aurait un portugal vs bresil😂,false,772961066318004225,Certified Lover Boy🤍,WilGolden,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb1e,null,null,Fri Dec 02 21:03:50 +0000 2022,,,0,false,null,1598785032851804160,1598785032851804160,MohnadHussein,1598784886021980160,1598784886021980160,289217676,289217676,false,und,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MohnadHussein 😭😭,false,1123160791,احمد كندر¹⁴,_Kiinderr,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb1f,null,null,Fri Dec 02 21:03:49 +0000 2022,,,2,false,null,1598785030385504259,1598785030385504259,null,null,null,null,null,false,fr,,null,,,,,2,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Embollo ce que tu as fait la !!!  Je ne peux pas te pardonner.,false,2538517144,GEMINI 🤍,noubiahillary,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb20,null,null,Fri Dec 02 21:03:49 +0000 2022,,,0,false,null,1598785030326784003,1598785030326784003,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ad Caffeine was a sponsor at the first public meeting between Ottawa and Gatineau mayors hosted by the RGA. We are… https://t.co/VM30CDQzNj,true,1068240016369799168,Ad Caffeine,AdCaffeine_,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb21,null,null,Fri Dec 02 21:03:49 +0000 2022,,,0,false,null,1598785029366505474,1598785029366505474,NoContextBrits,1598434889782931456,1598434889782931456,1377572924413124609,1377572924413124609,false,en,,null,,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@NoContextBrits Chap. As in old chap. Meaning the same as bloke.,false,1294632749459025922,Ben Dómari,KarooGroot,Ottawa
638a68ad1b3c2c75e54ebb22,null,null,Fri Dec 02 21:03:47 +0000 2022,,,0,false,null,1598785021330001930,1598785021330001930,null,null,null,null,null,true,fr,,null,false,,1598784610485252098,1598784610485252098,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Amis &amp; famille veulent faire un don? N'importe qui peut se joindre à N'IMPORTE quelle de nos équipes &amp; prendre son… https://t.co/rHW9c0DqCq",true,2546823336,HC Helping Communities/SC Soutient les communautés,HC2_SC2,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb23,null,null,Fri Dec 02 21:03:45 +0000 2022,,,0,false,null,1598785011498463232,1598785011498463232,glen_mcgregor,1598039809922314240,1598039809922314240,14892665,14892665,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@glen_mcgregor How much?,false,1176564606,me,MickVillene,"Ottawa, ON"
638a68ad1b3c2c75e54ebb24,null,null,Fri Dec 02 21:03:44 +0000 2022,,,0,false,null,1598785006201184261,1598785006201184261,MarkyMarc1982,1598744172164395008,1598744172164395008,1110735583066972161,1110735583066972161,false,en,,null,,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@MarkyMarc1982 I'm going with the champ...Fury....what a beast",false,1526994437552885760,BorHawks,boruck_w,Ottawa On
638a68ad1b3c2c75e54ebb25,null,null,Fri Dec 02 21:03:43 +0000 2022,,,0,false,null,1598785001637683200,1598785001637683200,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hitting your inboxes right now... It's my December newsletter! Read on to sign up for my free social media webinar… https://t.co/1NtytTgh7u",true,2303982482,Vanessa Chiasson,VLChiasson,Ottawa
638a68ad1b3c2c75e54ebb26,null,null,Fri Dec 02 21:03:39 +0000 2022,,,0,false,null,1598784988459241508,1598784988459241508,null,null,null,null,null,false,fr,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bien joué les (autres) lions 👏🏾👏🏾,false,380011599,Café Touba,88bpm,"Ottawa, Canada"
638a68ad1b3c2c75e54ebb27,null,null,Fri Dec 02 21:03:38 +0000 2022,,,1,false,null,1598784981425266688,1598784981425266688,govt_corrupt,1598758810193375232,1598758810193375232,1480605339963863046,1480605339963863046,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@govt_corrupt Lmao, I was just thinking this exact same thought like an hour ago!",false,1581977076986511368,🇨🇦IAN🇨🇦,IANSBACK3,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb28,null,null,Fri Dec 02 21:03:36 +0000 2022,,,0,false,null,1598784973091516417,1598784973091516417,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hitting your inboxes right now... It's my December newsletter! Read on to sign up for my free social media webinar… https://t.co/XoNsj4wOx9",true,51556323,Vanessa@TurnipseedTravel,turnipseeds,Ottawa
638a68ad1b3c2c75e54ebb29,null,null,Fri Dec 02 21:03:27 +0000 2022,,,0,false,null,1598784935401295891,1598784935401295891,null,null,null,null,null,false,und,,null,,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#FORDmustRESIGN,false,1028692691712921600,Friends of Carlington Woods,CarlingtonHill,"Ottawa, Ontario"
